ilan_id,id,Aciklama_Yetenek_Eslesme_Sayisi,Aciklama_Yetenek_Eslesen_Kelimeler,Aciklama_Dil_Eslesme_Sayisi,Aciklama_Dil_Eslesen_Kelimeler,Konum_Eslesme_Sayisi,Konum_Eslesen_Kelimeler,Egitim_Eslesme_Sayisi,Egitim_Eslesen_Kelimeler,Deneyim_Eslesme
572,12,0,,0,,0,,0,,1
572,13,0,,0,,0,,0,,1
572,14,0,,0,,0,,0,,1
572,15,0,,0,,0,,0,,1
572,16,0,,0,,0,,0,,1
572,8,0,,0,,0,,0,,1
572,11,0,,0,,0,,0,,1
572,12,0,,0,,0,,0,,1
573,1,0,,0,,1,i̇stanbul,0,,1
573,2,0,,0,,1,i̇stanbul,0,,1
573,3,3,"office, iletişim, ms",0,,1,i̇stanbul,0,,0
573,4,0,,0,,1,i̇stanbul,0,,1
573,5,0,,0,,0,,0,,0
573,6,1,iletişim,0,,0,,0,,1
573,7,1,analiz,0,,0,,0,,1
573,12,0,,0,,0,,0,,1
573,13,0,,0,,1,i̇stanbul,0,,1
573,14,0,,0,,1,i̇stanbul,0,,1
573,15,0,,0,,1,i̇stanbul,0,,0
573,16,0,,0,,1,i̇stanbul,1,önlisans,0
573,8,0,,0,,0,,0,,1
573,11,0,,0,,0,,0,,1
573,12,0,,0,,1,i̇stanbul,0,,0
574,1,0,,0,,0,,1,lisans,1
574,2,0,,0,,0,,1,lisans,1
574,3,1,ms,0,,0,,0,,1
574,4,0,,0,,0,,1,lisans,1
574,5,0,,0,,0,,0,,1
574,6,0,,0,,0,,1,lisans,1
574,7,0,,0,,0,,1,lisans,1
574,12,0,,0,,0,,1,lisans,1
574,13,0,,0,,0,,0,,1
574,14,0,,0,,0,,1,lisans,1
574,15,0,,0,,0,,1,lisans,1
574,16,0,,0,,0,,0,,1
574,8,0,,0,,0,,1,lisans,1
574,11,0,,0,,0,,1,lisans,1
574,12,0,,0,,0,,1,lisans,1
575,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
575,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
575,3,1,iletişim,1,i̇ngilizce,1,i̇stanbul,0,,0
575,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
575,5,0,,1,i̇ngilizce,0,,0,,0
575,6,1,iletişim,0,,0,,1,lisans,1
575,7,1,analiz,0,,0,,1,lisans,1
575,12,0,,0,,0,,1,lisans,1
575,13,0,,0,,1,i̇stanbul,0,,1
575,14,0,,0,,1,i̇stanbul,1,lisans,1
575,15,0,,0,,1,i̇stanbul,1,lisans,0
575,16,0,,0,,1,i̇stanbul,0,,0
575,8,0,,0,,0,,1,lisans,1
575,11,0,,1,i̇ngilizce,0,,1,lisans,1
575,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
576,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
576,2,2,"iş, kalite",1,i̇ngilizce,1,i̇stanbul,1,lisans,1
576,3,1,iletişim,1,i̇ngilizce,1,i̇stanbul,0,,1
576,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
576,5,0,,1,i̇ngilizce,0,,0,,1
576,6,1,iletişim,0,,0,,1,lisans,1
576,7,2,"bilgisi, analiz",0,,0,,1,lisans,1
576,12,0,,0,,0,,1,lisans,1
576,13,0,,0,,1,i̇stanbul,0,,1
576,14,1,erp,0,,1,i̇stanbul,1,lisans,1
576,15,0,,0,,1,i̇stanbul,1,lisans,1
576,16,1,erp,0,,1,i̇stanbul,0,,1
576,8,0,,0,,0,,1,lisans,1
576,11,0,,1,i̇ngilizce,0,,1,lisans,1
576,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
577,1,0,,0,,0,,0,,1
577,2,1,kalite,0,,0,,0,,1
577,3,2,"office, ms",0,,0,,0,,1
577,4,0,,0,,0,,0,,1
577,5,0,,0,,0,,0,,1
577,6,0,,0,,0,,0,,1
577,7,0,,0,,0,,0,,1
577,12,0,,0,,0,,0,,1
577,13,0,,0,,0,,0,,1
577,14,0,,0,,0,,0,,1
577,15,0,,0,,0,,0,,1
577,16,0,,0,,0,,1,önlisans,1
577,8,0,,0,,0,,0,,1
577,11,0,,0,,0,,0,,1
577,12,0,,0,,0,,0,,1
578,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
578,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
578,3,3,"office, iletişim, ms",1,i̇ngilizce,1,i̇stanbul,0,,0
578,4,2,"çözme, problem",1,i̇ngilizce,1,i̇stanbul,1,lisans,1
578,5,0,,1,i̇ngilizce,0,,0,,0
578,6,1,iletişim,0,,0,,1,lisans,1
578,7,0,,0,,0,,1,lisans,1
578,12,0,,0,,0,,1,lisans,1
578,13,0,,0,,1,i̇stanbul,0,,1
578,14,0,,0,,1,i̇stanbul,1,lisans,1
578,15,0,,0,,1,i̇stanbul,1,lisans,1
578,16,0,,0,,1,i̇stanbul,0,,1
578,8,0,,0,,0,,1,lisans,1
578,11,0,,1,i̇ngilizce,0,,1,lisans,1
578,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
579,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
579,2,1,kalite,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
579,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
579,4,2,"çözme, problem",1,i̇ngilizce,1,i̇stanbul,1,lisans,1
579,5,0,,1,i̇ngilizce,0,,0,,1
579,6,0,,0,,0,,1,lisans,1
579,7,1,bilgisi,0,,0,,1,lisans,1
579,12,0,,0,,0,,1,lisans,1
579,13,0,,0,,1,i̇stanbul,0,,1
579,14,0,,0,,1,i̇stanbul,1,lisans,1
579,15,0,,0,,1,i̇stanbul,1,lisans,1
579,16,0,,0,,1,i̇stanbul,0,,1
579,8,0,,0,,0,,1,lisans,1
579,11,0,,1,i̇ngilizce,0,,1,lisans,1
579,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
580,1,0,,0,,0,,0,,1
580,2,0,,0,,0,,0,,1
580,3,0,,0,,0,,1,lise,1
580,4,0,,0,,0,,0,,1
580,5,0,,0,,0,,0,,1
580,6,0,,0,,0,,0,,1
580,7,0,,0,,0,,0,,1
580,12,0,,0,,0,,0,,1
580,13,0,,0,,0,,0,,1
580,14,0,,0,,0,,0,,1
580,15,0,,0,,0,,0,,1
580,16,0,,0,,0,,0,,1
580,8,0,,0,,0,,0,,1
580,11,0,,0,,0,,0,,1
580,12,0,,0,,0,,0,,1
581,1,0,,0,,0,,0,,1
581,2,0,,0,,0,,0,,1
581,3,0,,0,,0,,1,lise,1
581,4,0,,0,,0,,0,,1
581,5,0,,0,,0,,0,,1
581,6,0,,0,,0,,0,,1
581,7,0,,0,,0,,0,,1
581,12,0,,0,,0,,0,,1
581,13,0,,0,,0,,0,,1
581,14,0,,0,,0,,0,,1
581,15,0,,0,,0,,0,,1
581,16,0,,0,,0,,0,,1
581,8,0,,0,,0,,0,,1
581,11,0,,0,,0,,0,,1
581,12,0,,0,,0,,0,,1
582,1,0,,0,,0,,0,,1
582,2,0,,0,,0,,0,,1
582,3,0,,0,,0,,1,lise,1
582,4,0,,0,,0,,0,,1
582,5,0,,0,,0,,0,,1
582,6,0,,0,,0,,0,,1
582,7,0,,0,,0,,0,,1
582,12,0,,0,,0,,0,,1
582,13,0,,0,,0,,0,,1
582,14,0,,0,,0,,0,,1
582,15,0,,0,,0,,0,,1
582,16,0,,0,,0,,0,,1
582,8,0,,0,,0,,0,,1
582,11,0,,0,,0,,0,,1
582,12,0,,0,,0,,0,,1
583,1,0,,1,i̇ngilizce,0,,1,lisans,1
583,2,0,,1,i̇ngilizce,0,,1,lisans,1
583,3,2,"office, ms",1,i̇ngilizce,0,,0,,1
583,4,1,geliştirme,1,i̇ngilizce,0,,1,lisans,1
583,5,0,,1,i̇ngilizce,0,,0,,1
583,6,0,,0,,0,,1,lisans,1
583,7,0,,0,,0,,1,lisans,1
583,12,0,,0,,0,,1,lisans,1
583,13,0,,0,,0,,0,,1
583,14,0,,0,,0,,1,lisans,1
583,15,0,,0,,0,,1,lisans,1
583,16,0,,0,,0,,0,,1
583,8,0,,0,,0,,1,lisans,1
583,11,0,,1,i̇ngilizce,0,,1,lisans,1
583,12,0,,1,i̇ngilizce,0,,1,lisans,1
584,1,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
584,2,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
584,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
584,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
584,5,0,,1,i̇ngilizce,0,,0,,1
584,6,0,,0,,0,,0,,1
584,7,1,bilgisi,0,,0,,0,,1
584,12,0,,0,,0,,0,,1
584,13,0,,0,,1,i̇stanbul,0,,1
584,14,0,,0,,1,i̇stanbul,0,,1
584,15,0,,0,,1,i̇stanbul,0,,1
584,16,0,,0,,1,i̇stanbul,1,önlisans,1
584,8,0,,0,,0,,0,,1
584,11,0,,1,i̇ngilizce,0,,0,,1
584,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
585,1,0,,0,,0,,0,,1
585,2,2,"iş, kalite",0,,0,,0,,1
585,3,0,,0,,0,,0,,1
585,4,0,,0,,0,,0,,1
585,5,0,,0,,0,,0,,1
585,6,0,,0,,1,antalya,0,,1
585,7,0,,0,,0,,0,,1
585,12,0,,0,,0,,0,,1
585,13,0,,0,,0,,0,,1
585,14,0,,0,,0,,0,,1
585,15,0,,0,,0,,0,,1
585,16,0,,0,,0,,1,önlisans,1
585,8,0,,0,,0,,0,,1
585,11,0,,0,,0,,0,,1
585,12,0,,0,,0,,0,,1
586,1,1,analizi,1,i̇ngilizce,1,i̇stanbul,0,,1
586,2,1,güvenliği,1,i̇ngilizce,1,i̇stanbul,0,,1
586,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
586,4,1,problem,1,i̇ngilizce,1,i̇stanbul,0,,1
586,5,0,,1,i̇ngilizce,0,,0,,1
586,6,0,,0,,0,,0,,1
586,7,1,analiz,0,,0,,0,,1
586,12,0,,0,,0,,0,,1
586,13,0,,0,,1,i̇stanbul,0,,1
586,14,0,,0,,1,i̇stanbul,0,,1
586,15,0,,0,,1,i̇stanbul,0,,1
586,16,0,,0,,1,i̇stanbul,1,önlisans,1
586,8,0,,0,,0,,0,,1
586,11,0,,1,i̇ngilizce,0,,0,,1
586,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
587,1,1,sql,0,,1,i̇stanbul,0,,1
587,2,0,,0,,1,i̇stanbul,0,,1
587,3,1,office,0,,1,i̇stanbul,0,,1
587,4,0,,0,,1,i̇stanbul,0,,0
587,5,1,sql,0,,0,,0,,0
587,6,0,,0,,0,,0,,1
587,7,0,,0,,0,,0,,1
587,12,1,sql,0,,0,,0,,0
587,13,1,sql,0,,1,i̇stanbul,0,,1
587,14,2,"sql, erp",0,,1,i̇stanbul,0,,1
587,15,1,sql,0,,1,i̇stanbul,0,,0
587,16,2,"sql, erp",0,,1,i̇stanbul,1,önlisans,0
587,8,0,,0,,0,,0,,1
587,11,1,sql,0,,0,,0,,0
587,12,2,"sql, linux",0,,1,i̇stanbul,0,,0
588,1,1,veri,0,,1,i̇stanbul,0,,1
588,2,0,,0,,1,i̇stanbul,0,,1
588,3,0,,0,,1,i̇stanbul,0,,1
588,4,0,,0,,1,i̇stanbul,0,,1
588,5,0,,0,,0,,0,,1
588,6,0,,0,,0,,0,,1
588,7,0,,0,,0,,0,,1
588,12,0,,0,,0,,0,,1
588,13,0,,0,,1,i̇stanbul,0,,1
588,14,0,,0,,1,i̇stanbul,0,,1
588,15,0,,0,,1,i̇stanbul,0,,1
588,16,0,,0,,1,i̇stanbul,1,önlisans,1
588,8,0,,0,,0,,0,,1
588,11,0,,0,,0,,0,,1
588,12,0,,0,,1,i̇stanbul,0,,1
589,1,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
589,2,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
589,3,0,,1,i̇ngilizce,1,i̇stanbul,1,lise,1
589,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
589,5,0,,1,i̇ngilizce,0,,0,,1
589,6,0,,0,,0,,0,,1
589,7,0,,0,,0,,0,,1
589,12,0,,0,,0,,0,,1
589,13,0,,0,,1,i̇stanbul,0,,1
589,14,0,,0,,1,i̇stanbul,0,,1
589,15,0,,0,,1,i̇stanbul,0,,1
589,16,0,,0,,1,i̇stanbul,0,,1
589,8,0,,0,,0,,0,,1
589,11,0,,1,i̇ngilizce,0,,0,,1
589,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
590,1,0,,0,,1,i̇stanbul,0,,1
590,2,1,iş,0,,1,i̇stanbul,0,,1
590,3,2,"office, ms",0,,1,i̇stanbul,1,lise,1
590,4,0,,0,,1,i̇stanbul,0,,1
590,5,0,,0,,0,,0,,1
590,6,0,,0,,0,,0,,1
590,7,0,,0,,0,,0,,1
590,12,0,,0,,0,,0,,1
590,13,0,,0,,1,i̇stanbul,0,,1
590,14,0,,0,,1,i̇stanbul,0,,1
590,15,0,,0,,1,i̇stanbul,0,,1
590,16,0,,0,,1,i̇stanbul,0,,1
590,8,0,,0,,0,,0,,1
590,11,0,,0,,0,,0,,1
590,12,0,,0,,1,i̇stanbul,0,,1
591,1,0,,0,,1,i̇stanbul,0,,1
591,2,0,,0,,1,i̇stanbul,0,,1
591,3,1,iletişim,0,,1,i̇stanbul,0,,1
591,4,0,,0,,1,i̇stanbul,0,,1
591,5,0,,0,,0,,0,,1
591,6,1,iletişim,0,,0,,0,,1
591,7,0,,0,,0,,0,,1
591,12,0,,0,,0,,0,,1
591,13,0,,0,,1,i̇stanbul,0,,1
591,14,0,,0,,1,i̇stanbul,0,,1
591,15,0,,0,,1,i̇stanbul,0,,1
591,16,0,,0,,1,i̇stanbul,1,önlisans,1
591,8,0,,0,,0,,0,,1
591,11,0,,0,,0,,0,,1
591,12,0,,0,,1,i̇stanbul,0,,1
592,1,0,,1,i̇ngilizce,0,,1,lisans,0
592,2,0,,1,i̇ngilizce,0,,1,lisans,0
592,3,2,"office, ms",1,i̇ngilizce,0,,0,,0
592,4,0,,1,i̇ngilizce,0,,1,lisans,1
592,5,0,,1,i̇ngilizce,0,,0,,0
592,6,0,,0,,0,,1,lisans,0
592,7,1,analiz,0,,0,,1,lisans,0
592,12,0,,0,,0,,1,lisans,0
592,13,0,,0,,0,,0,,0
592,14,0,,0,,0,,1,lisans,0
592,15,0,,0,,0,,1,lisans,0
592,16,0,,0,,0,,0,,1
592,8,0,,0,,0,,1,lisans,0
592,11,0,,1,i̇ngilizce,0,,1,lisans,1
592,12,0,,1,i̇ngilizce,0,,1,lisans,0
593,1,0,,0,,1,i̇stanbul,0,,1
593,2,0,,0,,1,i̇stanbul,0,,0
593,3,1,office,0,,1,i̇stanbul,0,,0
593,4,0,,0,,1,i̇stanbul,0,,1
593,5,0,,0,,0,,0,,0
593,6,0,,0,,0,,0,,0
593,7,0,,0,,0,,0,,0
593,12,0,,0,,0,,0,,1
593,13,0,,0,,1,i̇stanbul,0,,0
593,14,0,,0,,1,i̇stanbul,0,,1
593,15,0,,0,,1,i̇stanbul,0,,0
593,16,0,,0,,1,i̇stanbul,1,önlisans,0
593,8,0,,0,,0,,0,,0
593,11,0,,0,,0,,0,,1
593,12,0,,0,,1,i̇stanbul,0,,0
594,1,0,,0,,0,,0,,1
594,2,0,,0,,0,,0,,1
594,3,0,,0,,0,,1,lise,1
594,4,0,,0,,0,,0,,1
594,5,0,,0,,0,,0,,1
594,6,0,,0,,0,,0,,1
594,7,0,,0,,0,,0,,1
594,12,0,,0,,0,,0,,1
594,13,0,,0,,0,,0,,1
594,14,0,,0,,0,,0,,1
594,15,0,,0,,0,,0,,1
594,16,0,,0,,0,,0,,1
594,8,0,,0,,0,,0,,1
594,11,0,,0,,0,,0,,1
594,12,0,,0,,0,,0,,1
595,1,0,,0,,1,i̇stanbul,0,,1
595,2,1,iş,0,,1,i̇stanbul,0,,1
595,3,1,office,0,,1,i̇stanbul,0,,1
595,4,0,,0,,1,i̇stanbul,0,,1
595,5,0,,0,,0,,0,,1
595,6,0,,0,,0,,0,,1
595,7,0,,0,,0,,0,,1
595,12,0,,0,,0,,0,,1
595,13,0,,0,,1,i̇stanbul,0,,1
595,14,0,,0,,1,i̇stanbul,0,,1
595,15,0,,0,,1,i̇stanbul,0,,1
595,16,0,,0,,1,i̇stanbul,1,önlisans,1
595,8,0,,0,,0,,0,,1
595,11,0,,0,,0,,0,,1
595,12,0,,0,,1,i̇stanbul,0,,1
596,1,0,,0,,1,i̇stanbul,1,lisans,0
596,2,0,,0,,1,i̇stanbul,1,lisans,0
596,3,2,"office, ms",0,,1,i̇stanbul,0,,0
596,4,0,,0,,1,i̇stanbul,1,lisans,1
596,5,0,,0,,0,,0,,0
596,6,1,i̇nsan,0,,0,,1,lisans,0
596,7,0,,0,,0,,1,lisans,0
596,12,0,,0,,0,,1,lisans,0
596,13,0,,0,,1,i̇stanbul,0,,0
596,14,0,,0,,1,i̇stanbul,1,lisans,0
596,15,0,,0,,1,i̇stanbul,1,lisans,1
596,16,0,,0,,1,i̇stanbul,0,,1
596,8,0,,0,,0,,1,lisans,0
596,11,0,,0,,0,,1,lisans,1
596,12,0,,0,,1,i̇stanbul,1,lisans,0
597,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
597,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
597,3,3,"office, iletişim, ms",1,i̇ngilizce,1,i̇stanbul,0,,1
597,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
597,5,0,,1,i̇ngilizce,0,,0,,1
597,6,1,iletişim,0,,0,,1,lisans,1
597,7,0,,0,,0,,1,lisans,1
597,12,0,,0,,0,,1,lisans,1
597,13,0,,0,,1,i̇stanbul,0,,1
597,14,0,,0,,1,i̇stanbul,1,lisans,1
597,15,0,,0,,1,i̇stanbul,1,lisans,1
597,16,0,,0,,1,i̇stanbul,0,,1
597,8,0,,0,,0,,1,lisans,1
597,11,0,,1,i̇ngilizce,0,,1,lisans,1
597,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
598,1,0,,0,,1,i̇stanbul,1,lisans,1
598,2,0,,0,,1,i̇stanbul,1,lisans,1
598,3,0,,0,,1,i̇stanbul,0,,0
598,4,0,,0,,1,i̇stanbul,1,lisans,1
598,5,0,,0,,0,,1,lisansüstü,0
598,6,0,,0,,0,,1,lisans,1
598,7,0,,0,,0,,1,lisans,1
598,12,0,,0,,0,,1,lisans,1
598,13,0,,0,,1,i̇stanbul,1,lisansüstü,1
598,14,0,,0,,1,i̇stanbul,1,lisans,1
598,15,0,,0,,1,i̇stanbul,1,lisans,1
598,16,0,,0,,1,i̇stanbul,0,,1
598,8,0,,0,,0,,1,lisans,1
598,11,0,,0,,0,,1,lisans,1
598,12,0,,0,,1,i̇stanbul,1,lisans,1
599,1,0,,0,,0,,0,,1
599,2,0,,0,,0,,0,,1
599,3,0,,0,,0,,1,lise,1
599,4,0,,0,,0,,0,,1
599,5,0,,0,,0,,0,,1
599,6,0,,0,,0,,0,,1
599,7,0,,0,,0,,0,,1
599,12,0,,0,,0,,0,,1
599,13,0,,0,,0,,0,,1
599,14,0,,0,,0,,0,,1
599,15,0,,0,,0,,0,,1
599,16,0,,0,,0,,0,,1
599,8,0,,0,,0,,0,,1
599,11,0,,0,,0,,0,,1
599,12,0,,0,,0,,0,,1
600,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
600,2,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1
600,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,0
600,4,4,"geliştirme, bilgisayar, çözme, problem",1,i̇ngilizce,1,i̇stanbul,1,lisans,1
600,5,0,,1,i̇ngilizce,0,,0,,0
600,6,2,"ilişkileri, i̇nsan",0,,0,,1,lisans,1
600,7,1,analiz,0,,0,,1,lisans,1
600,12,0,,0,,0,,1,lisans,1
600,13,0,,0,,1,i̇stanbul,0,,1
600,14,0,,0,,1,i̇stanbul,1,lisans,1
600,15,0,,0,,1,i̇stanbul,1,lisans,0
600,16,0,,0,,1,i̇stanbul,0,,0
600,8,0,,0,,0,,1,lisans,1
600,11,0,,1,i̇ngilizce,0,,1,lisans,1
600,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,0
601,1,0,,1,i̇ngilizce,0,,1,lisans,1
601,2,0,,1,i̇ngilizce,0,,1,lisans,1
601,3,0,,1,i̇ngilizce,0,,0,,1
601,4,0,,1,i̇ngilizce,0,,1,lisans,1
601,5,0,,1,i̇ngilizce,0,,0,,1
601,6,1,ilişkileri,0,,0,,1,lisans,1
601,7,0,,0,,0,,1,lisans,1
601,12,0,,0,,0,,1,lisans,1
601,13,0,,0,,0,,0,,1
601,14,0,,0,,0,,1,lisans,1
601,15,0,,0,,0,,1,lisans,1
601,16,0,,0,,0,,0,,1
601,8,0,,0,,0,,1,lisans,1
601,11,0,,1,i̇ngilizce,0,,1,lisans,1
601,12,0,,1,i̇ngilizce,0,,1,lisans,1
602,1,0,,0,,1,i̇stanbul,1,lisans,1
602,2,1,iş,0,,1,i̇stanbul,1,lisans,1
602,3,1,iletişim,0,,1,i̇stanbul,0,,1
602,4,0,,0,,1,i̇stanbul,1,lisans,1
602,5,0,,0,,0,,0,,1
602,6,1,iletişim,0,,0,,1,lisans,1
602,7,0,,0,,0,,1,lisans,1
602,12,0,,0,,0,,1,lisans,1
602,13,0,,0,,1,i̇stanbul,0,,1
602,14,0,,0,,1,i̇stanbul,1,lisans,1
602,15,0,,0,,1,i̇stanbul,1,lisans,1
602,16,0,,0,,1,i̇stanbul,0,,1
602,8,0,,0,,0,,1,lisans,1
602,11,0,,0,,0,,1,lisans,1
602,12,0,,0,,1,i̇stanbul,1,lisans,1
603,1,0,,1,i̇ngilizce,0,,0,,0
603,2,1,kalite,1,i̇ngilizce,0,,0,,0
603,3,2,"office, ms",1,i̇ngilizce,0,,0,,0
603,4,0,,1,i̇ngilizce,0,,0,,0
603,5,0,,1,i̇ngilizce,0,,0,,0
603,6,1,i̇nsan,0,,0,,0,,0
603,7,0,,0,,0,,0,,0
603,12,0,,0,,0,,0,,0
603,13,0,,0,,0,,0,,0
603,14,0,,0,,0,,0,,0
603,15,0,,0,,0,,0,,0
603,16,0,,0,,0,,0,,0
603,8,0,,0,,0,,0,,0
603,11,0,,1,i̇ngilizce,0,,0,,0
603,12,0,,1,i̇ngilizce,0,,0,,0
604,1,0,,1,i̇ngilizce,0,,1,lisans,1
604,2,1,kalite,1,i̇ngilizce,0,,1,lisans,1
604,3,0,,1,i̇ngilizce,0,,0,,1
604,4,0,,1,i̇ngilizce,0,,1,lisans,1
604,5,0,,1,i̇ngilizce,0,,0,,1
604,6,0,,0,,0,,1,lisans,1
604,7,0,,0,,0,,1,lisans,1
604,12,0,,0,,0,,1,lisans,1
604,13,0,,0,,0,,0,,1
604,14,0,,0,,0,,1,lisans,1
604,15,0,,0,,0,,1,lisans,1
604,16,0,,0,,0,,0,,1
604,8,0,,0,,0,,1,lisans,1
604,11,0,,1,i̇ngilizce,0,,1,lisans,1
604,12,0,,1,i̇ngilizce,0,,1,lisans,1
605,1,0,,0,,1,i̇stanbul,0,,1
605,2,1,iş,0,,1,i̇stanbul,0,,1
605,3,0,,0,,1,i̇stanbul,1,lise,0
605,4,0,,0,,1,i̇stanbul,0,,1
605,5,0,,0,,0,,0,,0
605,6,0,,0,,0,,0,,1
605,7,0,,0,,0,,0,,1
605,12,0,,0,,0,,0,,1
605,13,0,,0,,1,i̇stanbul,0,,1
605,14,0,,0,,1,i̇stanbul,0,,1
605,15,0,,0,,1,i̇stanbul,0,,0
605,16,0,,0,,1,i̇stanbul,0,,0
605,8,0,,0,,0,,0,,1
605,11,0,,0,,0,,0,,1
605,12,0,,0,,1,i̇stanbul,0,,0
606,1,0,,0,,0,,0,,1
606,2,0,,0,,0,,0,,1
606,3,1,iletişim,0,,0,,1,lise,1
606,4,0,,0,,0,,0,,1
606,5,0,,0,,0,,0,,1
606,6,1,iletişim,0,,0,,0,,1
606,7,0,,0,,0,,0,,1
606,12,0,,0,,0,,0,,1
606,13,0,,0,,0,,0,,1
606,14,0,,0,,0,,0,,1
606,15,0,,0,,0,,0,,1
606,16,0,,0,,0,,0,,1
606,8,0,,0,,0,,0,,1
606,11,0,,0,,0,,0,,1
606,12,0,,0,,0,,0,,1
607,1,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
607,2,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
607,3,0,,1,i̇ngilizce,1,i̇stanbul,1,lise,1
607,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
607,5,0,,1,i̇ngilizce,0,,0,,1
607,6,0,,0,,0,,0,,1
607,7,1,bilgisi,0,,0,,0,,1
607,12,0,,0,,0,,0,,1
607,13,0,,0,,1,i̇stanbul,0,,1
607,14,0,,0,,1,i̇stanbul,0,,1
607,15,0,,0,,1,i̇stanbul,0,,1
607,16,0,,0,,1,i̇stanbul,0,,1
607,8,0,,0,,0,,0,,1
607,11,0,,1,i̇ngilizce,0,,0,,1
607,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1
608,1,2,"sql, veri",0,,0,,1,lisans,1
608,2,1,iş,0,,0,,1,lisans,1
608,3,1,ms,0,,0,,0,,1
608,4,2,"geliştirme, yazılım",0,,0,,1,lisans,1
608,5,2,"sql, c",0,,0,,0,,1
608,6,0,,0,,0,,1,lisans,1
608,7,1,bilgisi,0,,0,,1,lisans,1
608,12,1,sql,0,,0,,1,lisans,1
608,13,1,sql,0,,0,,0,,1
608,14,1,sql,0,,0,,1,lisans,1
608,15,1,sql,0,,0,,1,lisans,1
608,16,1,sql,0,,0,,0,,1
608,8,0,,0,,0,,1,lisans,1
608,11,1,sql,0,,0,,1,lisans,1
608,12,1,sql,0,,0,,1,lisans,1
609,1,0,,0,,1,i̇stanbul,1,lisans,1
609,2,0,,0,,1,i̇stanbul,1,lisans,1
609,3,0,,0,,1,i̇stanbul,0,,1
609,4,0,,0,,1,i̇stanbul,1,lisans,1
609,5,0,,0,,0,,0,,1
609,6,0,,0,,0,,1,lisans,1
609,7,0,,0,,0,,1,lisans,1
609,12,0,,0,,0,,1,lisans,1
609,13,0,,0,,1,i̇stanbul,0,,1
609,14,0,,0,,1,i̇stanbul,1,lisans,1
609,15,0,,0,,1,i̇stanbul,1,lisans,1
609,16,0,,0,,1,i̇stanbul,0,,1
609,8,0,,0,,0,,1,lisans,1
609,11,0,,0,,0,,1,lisans,1
609,12,0,,0,,1,i̇stanbul,1,lisans,1
610,1,0,,0,,1,i̇stanbul,1,lisans,1
610,2,0,,0,,1,i̇stanbul,1,lisans,1
610,3,2,"office, ms",0,,1,i̇stanbul,0,,1
610,4,0,,0,,1,i̇stanbul,1,lisans,1
610,5,0,,0,,0,,0,,1
610,6,0,,0,,0,,1,lisans,1
610,7,1,analiz,0,,0,,1,lisans,1
610,12,0,,0,,0,,1,lisans,1
610,13,0,,0,,1,i̇stanbul,0,,1
610,14,0,,0,,1,i̇stanbul,1,lisans,1
610,15,0,,0,,1,i̇stanbul,1,lisans,1
610,16,0,,0,,1,i̇stanbul,0,,1
610,8,0,,0,,0,,1,lisans,1
610,11,0,,0,,0,,1,lisans,1
610,12,0,,0,,1,i̇stanbul,1,lisans,1
611,1,0,,0,,1,i̇stanbul,0,,1
611,2,1,kalite,0,,1,i̇stanbul,0,,1
611,3,1,iletişim,0,,1,i̇stanbul,0,,1
611,4,0,,0,,1,i̇stanbul,0,,1
611,5,0,,0,,0,,0,,1
